umineko-aabf34.netlify.app/:1 Access to fetch at 'https://vldb.gsi.go.jp/sokuchi/geomag/api/declination?lat=34.0193106&lon=131.8361972' from origin 'https://umineko-aabf34.netlify.app' has been blocked by CORS policy: The 'Access-Control-Allow-Origin' header contains multiple values 'http://vldb.gsi.go.jp https://vldb.gsi.go.jp', but only one is allowed. Have the server send the header with a valid value.
vldb.gsi.go.jp/sokuchi/geomag/api/declination?lat=34.0193106&lon=131.8361972:1  Failed to load resource: net::ERR_FAILED
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:11 --- 📺 Fullscreen Change Event Triggered ---
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.9 current=289.7 target=-7.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.8 current=289.7 target=-7.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.8 current=289.7 target=-7.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.8 current=289.7 target=-7.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.8 current=289.7 target=-7.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.6 current=289.7 target=-8.1
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.7 current=289.7 target=-8.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.5 current=289.7 target=-8.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.4 current=289.7 target=-8.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.3 current=289.7 target=-8.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.2 current=289.7 target=-8.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.1 current=289.7 target=-8.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=281.0 current=289.7 target=-8.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.9 current=289.7 target=-8.8
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.8 current=289.7 target=-8.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.8 current=289.7 target=-8.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.8 current=289.7 target=-8.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.8 current=289.7 target=-8.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.8 current=289.7 target=-8.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.8 current=289.7 target=-8.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.8 current=289.7 target=-8.9
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.7 current=289.7 target=-9.0
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:90 [toggle] followUser=true
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.5 current=289.7 target=-9.2
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.4 current=289.7 target=-9.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.4 current=289.7 target=-9.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.4 current=289.7 target=-9.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.4 current=289.7 target=-9.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.4 current=289.7 target=-9.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.4 current=289.7 target=-9.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.4 current=289.7 target=-9.3
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.3 current=289.7 target=-9.4
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:104 [toggle] headingUp=false
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.3 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.1 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.1 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.1 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.1 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.1 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.1 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:169 [DEBUG-RM2] mode=NorthUp raw=280.2 current=289.7 target=289.7
mapController.js:104 [toggle] headingUp=true
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.2 current=289.7 target=-9.5
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.0 current=289.7 target=-9.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.0 current=289.7 target=-9.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.0 current=289.7 target=-9.7
mapController.js:169 [DEBUG-RM2] mode=HeadingUp raw=280.1 current=289.7 target=-9.6
